timestamp,category,provider,model,deployment,test_id,run_id,latency_ms,ttft_ms,input_size,output_size,input_unit,output_unit,cost_usd,quality_metric,quality_metric_name,output_preview,error
2026-05-24T06:14:58.245+00:00,stt,openai,whisper-1,cloud,a4_parrafo_tecnico,1,2540.202100062743,,1575,259,seconds_x100,chars,0.00157573125,0.02631578947368421,WER,"La evaluación comparativa de modelos de lenguaje, reconocimiento de voz y síntesis de voz requiere prompts controlados, audios estandarizados y mediciones repetidas para reducir la varianza inducida p",
2026-05-24T06:15:00.481+00:00,stt,openai,whisper-1,cloud,a4_parrafo_tecnico,2,2234.8410000558943,,1575,259,seconds_x100,chars,0.00157573125,0.02631578947368421,WER,"La evaluación comparativa de modelos de lenguaje, reconocimiento de voz y síntesis de voz requiere prompts controlados, audios estandarizados y mediciones repetidas para reducir la varianza inducida p",
2026-05-24T06:15:01.940+00:00,stt,openai,whisper-1,cloud,a4_parrafo_tecnico,3,1458.4802999161184,,1575,259,seconds_x100,chars,0.00157573125,0.02631578947368421,WER,"La evaluación comparativa de modelos de lenguaje, reconocimiento de voz y síntesis de voz requiere prompts controlados, audios estandarizados y mediciones repetidas para reducir la varianza inducida p",
2026-05-24T06:15:03.512+00:00,stt,openai,whisper-1,cloud,a4_parrafo_tecnico,4,1572.15600006748,,1575,259,seconds_x100,chars,0.00157573125,0.02631578947368421,WER,"La evaluación comparativa de modelos de lenguaje, reconocimiento de voz y síntesis de voz requiere prompts controlados, audios estandarizados y mediciones repetidas para reducir la varianza inducida p",
2026-05-24T06:15:05.288+00:00,stt,openai,whisper-1,cloud,a4_parrafo_tecnico,5,1774.9593999469653,,1575,259,seconds_x100,chars,0.00157573125,0.02631578947368421,WER,"La evaluación comparativa de modelos de lenguaje, reconocimiento de voz y síntesis de voz requiere prompts controlados, audios estandarizados y mediciones repetidas para reducir la varianza inducida p",
2026-05-24T06:15:07.908+00:00,stt,openai,whisper-1,cloud,a5_acentos_cr,1,2620.0642000185326,,541,98,seconds_x100,chars,0.00054155,0.21052631578947367,WER,"Mike, ¿qué ponéis lo que hizo el agente virtual hoy? La verdad si jaló pura vida con el DeepSink. ",
2026-05-24T06:15:08.685+00:00,stt,openai,whisper-1,cloud,a5_acentos_cr,2,776.4053998980671,,541,98,seconds_x100,chars,0.00054155,0.21052631578947367,WER,"Mike, ¿qué ponéis lo que hizo el agente virtual hoy? La verdad si jaló pura vida con el DeepSink. ",
2026-05-24T06:15:10.410+00:00,stt,openai,whisper-1,cloud,a5_acentos_cr,3,1725.0114000635222,,541,98,seconds_x100,chars,0.00054155,0.21052631578947367,WER,"Mike, ¿qué ponéis lo que hizo el agente virtual hoy? La verdad si jaló pura vida con el DeepSink. ",
2026-05-24T06:15:11.244+00:00,stt,openai,whisper-1,cloud,a5_acentos_cr,4,833.2558999536559,,541,98,seconds_x100,chars,0.00054155,0.21052631578947367,WER,"Mike, ¿qué ponéis lo que hizo el agente virtual hoy? La verdad si jaló pura vida con el DeepSink. ",
2026-05-24T06:15:13.129+00:00,stt,openai,whisper-1,cloud,a5_acentos_cr,5,1884.9779999582097,,541,98,seconds_x100,chars,0.00054155,0.21052631578947367,WER,"Mike, ¿qué ponéis lo que hizo el agente virtual hoy? La verdad si jaló pura vida con el DeepSink. ",
2026-05-24T06:15:14.866+00:00,stt,deepgram,nova-3,cloud,a1_saludo_corto,1,1352.6507000206038,,424,72,seconds_x100,chars,0.0003040727083333333,0.0,WER,"Hola, buenos días. Soy un agente virtual de prueba para el benchmarking.",
2026-05-24T06:15:15.260+00:00,stt,deepgram,nova-3,cloud,a1_saludo_corto,2,392.83999998588115,,424,72,seconds_x100,chars,0.0003040727083333333,0.0,WER,"Hola, buenos días. Soy un agente virtual de prueba para el benchmarking.",
2026-05-24T06:15:15.544+00:00,stt,deepgram,nova-3,cloud,a1_saludo_corto,3,283.7342000566423,,424,72,seconds_x100,chars,0.0003040727083333333,0.0,WER,"Hola, buenos días. Soy un agente virtual de prueba para el benchmarking.",
2026-05-24T06:15:15.819+00:00,stt,deepgram,nova-3,cloud,a1_saludo_corto,4,274.44359997753054,,424,72,seconds_x100,chars,0.0003040727083333333,0.0,WER,"Hola, buenos días. Soy un agente virtual de prueba para el benchmarking.",
2026-05-24T06:15:16.261+00:00,stt,deepgram,nova-3,cloud,a1_saludo_corto,5,441.12189998850226,,424,72,seconds_x100,chars,0.0003040727083333333,0.0,WER,"Hola, buenos días. Soy un agente virtual de prueba para el benchmarking.",
2026-05-24T06:15:16.554+00:00,stt,deepgram,nova-3,cloud,a2_oracion_media,1,292.55959996953607,,1109,187,seconds_x100,chars,0.0007947922916666666,0.09523809523809523,WER,"El benchmarkie sistemático de servicios cognitivos contempla 6 dimensiones interdependientes que incluyen latencia, precisión, costo, privacidad, customización y facilidad de integración.",
2026-05-24T06:15:16.839+00:00,stt,deepgram,nova-3,cloud,a2_oracion_media,2,284.2808000277728,,1109,187,seconds_x100,chars,0.0007947922916666666,0.09523809523809523,WER,"El benchmarkie sistemático de servicios cognitivos contempla 6 dimensiones interdependientes que incluyen latencia, precisión, costo, privacidad, customización y facilidad de integración.",
2026-05-24T06:15:17.118+00:00,stt,deepgram,nova-3,cloud,a2_oracion_media,3,278.3342000329867,,1109,187,seconds_x100,chars,0.0007947922916666666,0.09523809523809523,WER,"El benchmarkie sistemático de servicios cognitivos contempla 6 dimensiones interdependientes que incluyen latencia, precisión, costo, privacidad, customización y facilidad de integración.",
2026-05-24T06:15:17.395+00:00,stt,deepgram,nova-3,cloud,a2_oracion_media,4,276.39709995128214,,1109,187,seconds_x100,chars,0.0007947922916666666,0.09523809523809523,WER,"El benchmarkie sistemático de servicios cognitivos contempla 6 dimensiones interdependientes que incluyen latencia, precisión, costo, privacidad, customización y facilidad de integración.",
2026-05-24T06:15:17.750+00:00,stt,deepgram,nova-3,cloud,a2_oracion_media,5,354.23140006605536,,1109,187,seconds_x100,chars,0.0007947922916666666,0.09523809523809523,WER,"El benchmarkie sistemático de servicios cognitivos contempla 6 dimensiones interdependientes que incluyen latencia, precisión, costo, privacidad, customización y facilidad de integración.",
2026-05-24T06:15:18.041+00:00,stt,deepgram,nova-3,cloud,a3_numeros_y_terminos,1,290.292700054124,,818,92,seconds_x100,chars,0.0005867797916666666,0.4782608695652174,WER,"El modelo cuenta con 32000 polígonos, 63, y soporta leaching por análisis FFT de 512 puntos.",
2026-05-24T06:15:18.228+00:00,stt,deepgram,nova-3,cloud,a3_numeros_y_terminos,2,185.4219000088051,,818,92,seconds_x100,chars,0.0005867797916666666,0.4782608695652174,WER,"El modelo cuenta con 32000 polígonos, 63, y soporta leaching por análisis FFT de 512 puntos.",
2026-05-24T06:15:18.502+00:00,stt,deepgram,nova-3,cloud,a3_numeros_y_terminos,3,273.1837999308482,,818,92,seconds_x100,chars,0.0005867797916666666,0.4782608695652174,WER,"El modelo cuenta con 32000 polígonos, 63, y soporta leaching por análisis FFT de 512 puntos.",
2026-05-24T06:15:18.786+00:00,stt,deepgram,nova-3,cloud,a3_numeros_y_terminos,4,284.19149992987514,,818,92,seconds_x100,chars,0.0005867797916666666,0.4782608695652174,WER,"El modelo cuenta con 32000 polígonos, 63, y soporta leaching por análisis FFT de 512 puntos.",
2026-05-24T06:15:18.966+00:00,stt,deepgram,nova-3,cloud,a3_numeros_y_terminos,5,178.54360002093017,,818,92,seconds_x100,chars,0.0005867797916666666,0.4782608695652174,WER,"El modelo cuenta con 32000 polígonos, 63, y soporta leaching por análisis FFT de 512 puntos.",
2026-05-24T06:15:19.262+00:00,stt,deepgram,nova-3,cloud,a4_parrafo_tecnico,1,294.7604999644682,,1575,249,seconds_x100,chars,0.0011292740625,0.05263157894736842,WER,"La evaluación comparativa de modelos de lenguaje, reconocimiento de voz y síntesis de voz requiere controlados, audios estandarizados y mediciones repetidas para reducir la varianza inducida por la re",
2026-05-24T06:15:19.586+00:00,stt,deepgram,nova-3,cloud,a4_parrafo_tecnico,2,323.04709998425096,,1575,249,seconds_x100,chars,0.0011292740625,0.05263157894736842,WER,"La evaluación comparativa de modelos de lenguaje, reconocimiento de voz y síntesis de voz requiere controlados, audios estandarizados y mediciones repetidas para reducir la varianza inducida por la re",
2026-05-24T06:15:19.785+00:00,stt,deepgram,nova-3,cloud,a4_parrafo_tecnico,3,198.5084000043571,,1575,249,seconds_x100,chars,0.0011292740625,0.05263157894736842,WER,"La evaluación comparativa de modelos de lenguaje, reconocimiento de voz y síntesis de voz requiere controlados, audios estandarizados y mediciones repetidas para reducir la varianza inducida por la re",
2026-05-24T06:15:19.989+00:00,stt,deepgram,nova-3,cloud,a4_parrafo_tecnico,4,202.6843000203371,,1575,249,seconds_x100,chars,0.0011292740625,0.05263157894736842,WER,"La evaluación comparativa de modelos de lenguaje, reconocimiento de voz y síntesis de voz requiere controlados, audios estandarizados y mediciones repetidas para reducir la varianza inducida por la re",
2026-05-24T06:15:20.605+00:00,stt,deepgram,nova-3,cloud,a4_parrafo_tecnico,5,615.3159999521449,,1575,249,seconds_x100,chars,0.0011292740625,0.05263157894736842,WER,"La evaluación comparativa de modelos de lenguaje, reconocimiento de voz y síntesis de voz requiere controlados, audios estandarizados y mediciones repetidas para reducir la varianza inducida por la re",
2026-05-24T06:15:20.871+00:00,stt,deepgram,nova-3,cloud,a5_acentos_cr,1,265.5068999156356,,541,97,seconds_x100,chars,0.0003881108333333333,0.15789473684210525,WER,"Mae, qué tony es lo que hizo el agente virtual hoy. La verdad, sí jaló pura vida con el lipchink.",
2026-05-24T06:15:21.144+00:00,stt,deepgram,nova-3,cloud,a5_acentos_cr,2,272.4271999904886,,541,97,seconds_x100,chars,0.0003881108333333333,0.15789473684210525,WER,"Mae, qué tony es lo que hizo el agente virtual hoy. La verdad, sí jaló pura vida con el lipchink.",
2026-05-24T06:15:21.437+00:00,stt,deepgram,nova-3,cloud,a5_acentos_cr,3,292.42210008669645,,541,97,seconds_x100,chars,0.0003881108333333333,0.15789473684210525,WER,"Mae, qué tony es lo que hizo el agente virtual hoy. La verdad, sí jaló pura vida con el lipchink.",
2026-05-24T06:15:21.730+00:00,stt,deepgram,nova-3,cloud,a5_acentos_cr,4,291.3794000633061,,541,97,seconds_x100,chars,0.0003881108333333333,0.15789473684210525,WER,"Mae, qué tony es lo que hizo el agente virtual hoy. La verdad, sí jaló pura vida con el lipchink.",
2026-05-24T06:15:21.915+00:00,stt,deepgram,nova-3,cloud,a5_acentos_cr,5,184.2307000188157,,541,97,seconds_x100,chars,0.0003881108333333333,0.15789473684210525,WER,"Mae, qué tony es lo que hizo el agente virtual hoy. La verdad, sí jaló pura vida con el lipchink.",
2026-05-24T06:15:23.340+00:00,stt,assemblyai,best,cloud,a1_saludo_corto,1,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/f3965e9e1a31b2dda3c1f907ff099bdfccabd353acc89024c807f9d63c05a9cb/5521b18b-5454-4655-a337-516f326da8ba: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:23.830+00:00,stt,assemblyai,best,cloud,a1_saludo_corto,2,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/34a9edfedb455f630bea7069b500a529fe6be0dc0032fbadfb7b76729a77bb3b/f5b2df8e-c041-4ecc-bfde-d8c8a102eb74: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:24.158+00:00,stt,assemblyai,best,cloud,a1_saludo_corto,3,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/ee3b7e34f57c029b8e5a30585b6245901282e8c6f4387a70b6ebdc82f2d2ee51/c8a1d3ea-c377-4625-bde5-a595a8829fef: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:24.508+00:00,stt,assemblyai,best,cloud,a1_saludo_corto,4,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/0f9e786bc624903f3efc6069c4c312fd161b60ce5a6a8f6cfeb3c5f61e3e961a/ca3b262e-7595-466f-aded-a77c27b22fe4: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:24.882+00:00,stt,assemblyai,best,cloud,a1_saludo_corto,5,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/b3400127b367a574be2c006930a3881d97d24cc5db507a84e9c4524f3a4520b7/54d6e5fc-e774-4dc9-9eef-3c891432ac1e: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:25.243+00:00,stt,assemblyai,best,cloud,a2_oracion_media,1,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/107c7b0a9ce3042eb32b07b570183a7599dcf3ced6d4be0d8ea1ddfcd5876a1d/74932053-742d-472c-ad17-825d0a66bbf7: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:25.593+00:00,stt,assemblyai,best,cloud,a2_oracion_media,2,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/506e0a5f712d92a9a7346fb98a9b1a4317f5483a1491ea00a6ba6c9afbf7c6a5/57cfbd70-cee7-4820-ba53-0aa933d7f569: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:25.963+00:00,stt,assemblyai,best,cloud,a2_oracion_media,3,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/674b3ba15d8ec3383cd78ca930b08d1ee47b36c4689a8c676eac16905a12313b/cbff0d4d-5f63-4660-ba25-33b9d58b1702: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:26.331+00:00,stt,assemblyai,best,cloud,a2_oracion_media,4,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/086826cab4209ebc069dd80493a3cf3727509a55610f71a9b70a4e250460e8d2/2dbd6920-cc7e-4640-9d72-539d0991d901: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:26.704+00:00,stt,assemblyai,best,cloud,a2_oracion_media,5,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/bd1367053ff86f59187d3e1af2bf5b3555dcfe400067feec5c4c8066f00d97d5/749f301f-8e82-4c32-a7c0-ad76cee8093c: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:27.065+00:00,stt,assemblyai,best,cloud,a3_numeros_y_terminos,1,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/11d242e90404949073f5d536a3ffbfeb208865065bc5f93df2a542de741bdd03/d565e0d1-3597-46e9-b608-e61d0d5e62c4: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:27.380+00:00,stt,assemblyai,best,cloud,a3_numeros_y_terminos,2,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/7904efd332c82bf0a5924182f8bad02cdbc74f83967c7ec7f689489b5595b03c/6c63aac0-fe97-4a10-8bc1-658e1b4316cc: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:27.714+00:00,stt,assemblyai,best,cloud,a3_numeros_y_terminos,3,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/398e439266e2b7e0a530c8a8b9c440cf5e12813f97d155d71365ed5f61738606/df38013d-a0b6-4f6c-bf00-10b131a8db94: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:28.072+00:00,stt,assemblyai,best,cloud,a3_numeros_y_terminos,4,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/e256401d39f1e90ac95a9672361062b1337dbc3c21471646111afdd548b34bc3/207ab6fd-a2af-41ed-8414-7772c0185fbe: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:28.501+00:00,stt,assemblyai,best,cloud,a3_numeros_y_terminos,5,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/a0d5c5736c4a0a2a4a0d7434e09b5f399fbd5e181c8f64d93221202a86e3a7f0/d81c74df-573c-4f2f-a491-009b187e8de9: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:28.862+00:00,stt,assemblyai,best,cloud,a4_parrafo_tecnico,1,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/354b2a2d0accad8d376b390ee842142a33c6636ac7e30ae8307f911b9ad1d065/9acaf0f1-27ff-4477-a761-c92f3e8a76a5: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:29.272+00:00,stt,assemblyai,best,cloud,a4_parrafo_tecnico,2,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/9717c3984711d74e3aef069d5351c0c8e6570d42f990f6ce8672821c55d2ae26/8114b0cd-5987-4d36-b1d2-a3c0c5ea9210: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:29.635+00:00,stt,assemblyai,best,cloud,a4_parrafo_tecnico,3,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/2952a66e9a63d1b17b775c4e2f4fac3c97472919160495bd844a6ed3f4c56068/fe26cb50-4720-4342-9bd4-ca5b8ee3cd76: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:30.044+00:00,stt,assemblyai,best,cloud,a4_parrafo_tecnico,4,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/425cce74aa65b2a2ac80948fc701f5193d5817c025d73de4fdeb052975553df0/5e90a77e-2660-4d34-8ad4-5732991db505: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:30.375+00:00,stt,assemblyai,best,cloud,a4_parrafo_tecnico,5,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/53280bffff6f622146cc2e5db1e1c7ebf50190c78aa51116f03bb2a53cdfaeb2/d0fb7c4b-961c-46cf-b50c-e8087a39a87f: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:30.724+00:00,stt,assemblyai,best,cloud,a5_acentos_cr,1,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/e8283cb769b31584bb0d34ca4cf51e421ca2df6be2e0bc8b72cf7bb024b1771b/8614e87f-9ac7-4540-bc50-670a210c9f66: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:31.266+00:00,stt,assemblyai,best,cloud,a5_acentos_cr,2,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/c1ddde79cbee34b680519abb700e91354af301487d01d30f280c7391e24b5c97/b818c2d0-0d49-4f3e-b5f8-ae8a484b4d65: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:31.624+00:00,stt,assemblyai,best,cloud,a5_acentos_cr,3,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/212726299469985f729ea8867b5f0c6290812481cfa4a7d9c96e6d7c5d8fda96/cd5138b1-e085-41d4-9325-1407f30bca72: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:31.963+00:00,stt,assemblyai,best,cloud,a5_acentos_cr,4,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/1592a8c4e756b367333049c9061588528b1f5a6ead76ba9ad7e34a410cb931a3/7e8c7b4b-9b02-4af6-8c7e-2a016e8cb377: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:32.433+00:00,stt,assemblyai,best,cloud,a5_acentos_cr,5,0.0,,0,0,,,,,,,"TranscriptError: failed to transcribe url https://cdn.assemblyai.com/upload/a21817e07d99b7a8f6ee4d98802ff5a201c65dfedd70a1e0b36093d36031fea0/d92c25ad-edcd-4ca1-a30b-1ce0c6581855: speech_model is deprecated. Use ""speech_models"" instead. See documentation: https://www.assemblyai.com/docs/pre-recorded-audio/select-the-speech-model"
2026-05-24T06:15:33.856+00:00,stt,azure,speech-recognition-standard,cloud,a1_saludo_corto,1,1414.293700014241,,424,72,seconds_x100,chars,0.0011809335416666665,0.0,WER,"Hola, Buenos días, soy un agente virtual de prueba para el benchmarking.",
2026-05-24T06:15:35.216+00:00,stt,azure,speech-recognition-standard,cloud,a1_saludo_corto,2,1159.4495000317693,,424,72,seconds_x100,chars,0.0011809335416666665,0.0,WER,"Hola, Buenos días, soy un agente virtual de prueba para el benchmarking.",
2026-05-24T06:15:36.533+00:00,stt,azure,speech-recognition-standard,cloud,a1_saludo_corto,3,1159.793799975887,,424,72,seconds_x100,chars,0.0011809335416666665,0.0,WER,"Hola, Buenos días, soy un agente virtual de prueba para el benchmarking.",
2026-05-24T06:15:37.900+00:00,stt,azure,speech-recognition-standard,cloud,a1_saludo_corto,4,1157.7850000467151,,424,72,seconds_x100,chars,0.0011809335416666665,0.0,WER,"Hola, Buenos días, soy un agente virtual de prueba para el benchmarking.",
2026-05-24T06:15:39.199+00:00,stt,azure,speech-recognition-standard,cloud,a1_saludo_corto,5,1108.6942999390885,,424,72,seconds_x100,chars,0.0011809335416666665,0.0,WER,"Hola, Buenos días, soy un agente virtual de prueba para el benchmarking.",
