timestamp,run_batch_id,category,provider,model,deployment,test_id,run_id,latency_ms,ttft_ms,input_size,output_size,input_unit,output_unit,cost_usd,quality_metric,quality_metric_name,output_preview,notes,error
2026-06-14T23:16:59.018+00:00,2026-06-14T21:50:59Z,tts,openai,gpt-4o-mini-tts,cloud,t3_parrafo_largo,1,6234.493099967949,,415,453888,chars,bytes,0.249,,,openai_t3_parrafo_largo_run1.mp3,,
2026-06-14T23:17:04.816+00:00,2026-06-14T21:50:59Z,tts,openai,gpt-4o-mini-tts,cloud,t3_parrafo_largo,2,5797.806699993089,,415,474624,chars,bytes,0.249,,,openai_t3_parrafo_largo_run2.mp3,,
2026-06-14T23:17:12.463+00:00,2026-06-14T21:50:59Z,tts,openai,gpt-4o-mini-tts,cloud,t3_parrafo_largo,3,7647.384999960195,,415,440832,chars,bytes,0.249,,,openai_t3_parrafo_largo_run3.mp3,,
2026-06-14T23:17:17.498+00:00,2026-06-14T21:50:59Z,tts,openai,gpt-4o-mini-tts,cloud,t3_parrafo_largo,4,5034.72990001319,,415,467328,chars,bytes,0.249,,,openai_t3_parrafo_largo_run4.mp3,,
2026-06-14T23:17:22.974+00:00,2026-06-14T21:50:59Z,tts,openai,gpt-4o-mini-tts,cloud,t3_parrafo_largo,5,5475.831100018695,,415,478464,chars,bytes,0.249,,,openai_t3_parrafo_largo_run5.mp3,,
2026-06-14T23:17:25.200+00:00,2026-06-14T21:50:59Z,tts,openai,gpt-4o-mini-tts,cloud,t4_terminos_tecnicos,1,2226.104600005783,,131,165888,chars,bytes,0.0786,,,openai_t4_terminos_tecnicos_run1.mp3,,
2026-06-14T23:17:27.439+00:00,2026-06-14T21:50:59Z,tts,openai,gpt-4o-mini-tts,cloud,t4_terminos_tecnicos,2,2237.935799988918,,131,161664,chars,bytes,0.0786,,,openai_t4_terminos_tecnicos_run2.mp3,,
2026-06-14T23:17:30.226+00:00,2026-06-14T21:50:59Z,tts,openai,gpt-4o-mini-tts,cloud,t4_terminos_tecnicos,3,2787.761399988085,,131,155520,chars,bytes,0.0786,,,openai_t4_terminos_tecnicos_run3.mp3,,
2026-06-14T23:17:32.656+00:00,2026-06-14T21:50:59Z,tts,openai,gpt-4o-mini-tts,cloud,t4_terminos_tecnicos,4,2429.575800022576,,131,156288,chars,bytes,0.0786,,,openai_t4_terminos_tecnicos_run4.mp3,,
2026-06-14T23:17:35.078+00:00,2026-06-14T21:50:59Z,tts,openai,gpt-4o-mini-tts,cloud,t4_terminos_tecnicos,5,2421.965299989097,,131,189696,chars,bytes,0.0786,,,openai_t4_terminos_tecnicos_run5.mp3,,
2026-06-14T23:17:37.940+00:00,2026-06-14T21:50:59Z,tts,openai,gpt-4o-mini-tts,cloud,t5_dialogo_cr,1,2861.680400033947,,112,157056,chars,bytes,0.0672,,,openai_t5_dialogo_cr_run1.mp3,,
2026-06-14T23:17:40.826+00:00,2026-06-14T21:50:59Z,tts,openai,gpt-4o-mini-tts,cloud,t5_dialogo_cr,2,2885.533699998632,,112,157824,chars,bytes,0.0672,,,openai_t5_dialogo_cr_run2.mp3,,
2026-06-14T23:17:43.070+00:00,2026-06-14T21:50:59Z,tts,openai,gpt-4o-mini-tts,cloud,t5_dialogo_cr,3,2243.918800028041,,112,144000,chars,bytes,0.0672,,,openai_t5_dialogo_cr_run3.mp3,,
2026-06-14T23:17:45.675+00:00,2026-06-14T21:50:59Z,tts,openai,gpt-4o-mini-tts,cloud,t5_dialogo_cr,4,2605.2482000086457,,112,126720,chars,bytes,0.0672,,,openai_t5_dialogo_cr_run4.mp3,,
2026-06-14T23:17:48.386+00:00,2026-06-14T21:50:59Z,tts,openai,gpt-4o-mini-tts,cloud,t5_dialogo_cr,5,2710.4020999977365,,112,156288,chars,bytes,0.0672,,,openai_t5_dialogo_cr_run5.mp3,,
2026-06-14T23:17:51.414+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t1_saludo_corto,1,2540.39019998163,,51,55214,chars,bytes,0.0153,,,elevenlabs_t1_saludo_corto_run1.mp3,,
2026-06-14T23:17:52.508+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t1_saludo_corto,2,1093.7553999829106,,51,51035,chars,bytes,0.0153,,,elevenlabs_t1_saludo_corto_run2.mp3,,
2026-06-14T23:17:53.838+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t1_saludo_corto,3,1329.7548000118695,,51,58140,chars,bytes,0.0153,,,elevenlabs_t1_saludo_corto_run3.mp3,,
2026-06-14T23:17:54.943+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t1_saludo_corto,4,1104.6148000168614,,51,56886,chars,bytes,0.0153,,,elevenlabs_t1_saludo_corto_run4.mp3,,
2026-06-14T23:17:56.044+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t1_saludo_corto,5,1100.6091000162996,,51,51035,chars,bytes,0.0153,,,elevenlabs_t1_saludo_corto_run5.mp3,,
2026-06-14T23:17:57.845+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t2_oracion_media,1,1801.0410999995656,,144,156360,chars,bytes,0.0432,,,elevenlabs_t2_oracion_media_run1.mp3,,
2026-06-14T23:17:59.719+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t2_oracion_media,2,1874.3899000110105,,144,159286,chars,bytes,0.0432,,,elevenlabs_t2_oracion_media_run2.mp3,,
2026-06-14T23:18:01.361+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t2_oracion_media,3,1642.0444999821484,,144,163048,chars,bytes,0.0432,,,elevenlabs_t2_oracion_media_run3.mp3,,
2026-06-14T23:18:03.380+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t2_oracion_media,4,2017.9221999715082,,144,217382,chars,bytes,0.0432,,,elevenlabs_t2_oracion_media_run4.mp3,,
2026-06-14T23:18:05.047+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t2_oracion_media,5,1667.4285000190139,,144,169735,chars,bytes,0.0432,,,elevenlabs_t2_oracion_media_run5.mp3,,
2026-06-14T23:18:09.434+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t3_parrafo_largo,1,4386.911399953533,,415,458963,chars,bytes,0.1245,,,elevenlabs_t3_parrafo_largo_run1.mp3,,
2026-06-14T23:18:14.012+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t3_parrafo_largo,2,4578.122399980202,,415,478189,chars,bytes,0.1245,,,elevenlabs_t3_parrafo_largo_run2.mp3,,
2026-06-14T23:18:18.535+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t3_parrafo_largo,3,4522.8530000313185,,415,471502,chars,bytes,0.1245,,,elevenlabs_t3_parrafo_largo_run3.mp3,,
2026-06-14T23:18:23.037+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t3_parrafo_largo,4,4501.874200010207,,415,461053,chars,bytes,0.1245,,,elevenlabs_t3_parrafo_largo_run4.mp3,,
2026-06-14T23:18:27.613+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t3_parrafo_largo,5,4575.470999989193,,415,491564,chars,bytes,0.1245,,,elevenlabs_t3_parrafo_largo_run5.mp3,,
2026-06-14T23:18:29.427+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t4_terminos_tecnicos,1,1814.4407999934629,,131,145075,chars,bytes,0.0393,,,elevenlabs_t4_terminos_tecnicos_run1.mp3,,
2026-06-14T23:18:30.947+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t4_terminos_tecnicos,2,1519.4350999663584,,131,143822,chars,bytes,0.0393,,,elevenlabs_t4_terminos_tecnicos_run2.mp3,,
2026-06-14T23:18:32.414+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t4_terminos_tecnicos,3,1466.6986999800429,,131,139224,chars,bytes,0.0393,,,elevenlabs_t4_terminos_tecnicos_run3.mp3,,
2026-06-14T23:18:33.931+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t4_terminos_tecnicos,4,1516.8840999831446,,131,142150,chars,bytes,0.0393,,,elevenlabs_t4_terminos_tecnicos_run4.mp3,,
2026-06-14T23:18:35.495+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t4_terminos_tecnicos,5,1564.2627999768592,,131,145911,chars,bytes,0.0393,,,elevenlabs_t4_terminos_tecnicos_run5.mp3,,
2026-06-14T23:18:36.893+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t5_dialogo_cr,1,1397.005699982401,,112,114564,chars,bytes,0.0336,,,elevenlabs_t5_dialogo_cr_run1.mp3,,
2026-06-14T23:18:38.356+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t5_dialogo_cr,2,1463.5122999898158,,112,120834,chars,bytes,0.0336,,,elevenlabs_t5_dialogo_cr_run2.mp3,,
2026-06-14T23:18:39.800+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t5_dialogo_cr,3,1443.6054999823682,,112,126685,chars,bytes,0.0336,,,elevenlabs_t5_dialogo_cr_run3.mp3,,
2026-06-14T23:18:41.160+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t5_dialogo_cr,4,1360.3891999810003,,112,110385,chars,bytes,0.0336,,,elevenlabs_t5_dialogo_cr_run4.mp3,,
2026-06-14T23:18:42.564+00:00,2026-06-14T21:50:59Z,tts,elevenlabs,eleven_multilingual_v2,cloud,t5_dialogo_cr,5,1403.0333000118844,,112,116236,chars,bytes,0.0336,,,elevenlabs_t5_dialogo_cr_run5.mp3,,
2026-06-14T23:18:43.537+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t1_saludo_corto,1,966.4080999791622,,51,32112,chars,bytes,0.000816,,,azure_t1_saludo_corto_run1.mp3,,
2026-06-14T23:18:44.323+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t1_saludo_corto,2,683.2211000146344,,51,32112,chars,bytes,0.000816,,,azure_t1_saludo_corto_run2.mp3,,
2026-06-14T23:18:45.040+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t1_saludo_corto,3,618.5804000124335,,51,32112,chars,bytes,0.000816,,,azure_t1_saludo_corto_run3.mp3,,
2026-06-14T23:18:45.805+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t1_saludo_corto,4,667.2308000270277,,51,32112,chars,bytes,0.000816,,,azure_t1_saludo_corto_run4.mp3,,
2026-06-14T23:18:46.453+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t1_saludo_corto,5,646.1436000536196,,51,32112,chars,bytes,0.000816,,,azure_t1_saludo_corto_run5.mp3,,
2026-06-14T23:18:47.225+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t2_oracion_media,1,771.5370000223629,,144,61344,chars,bytes,0.002304,,,azure_t2_oracion_media_run1.mp3,,
2026-06-14T23:18:48.077+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t2_oracion_media,2,752.6062999968417,,144,61344,chars,bytes,0.002304,,,azure_t2_oracion_media_run2.mp3,,
2026-06-14T23:18:48.674+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t2_oracion_media,3,596.8845000024885,,144,61344,chars,bytes,0.002304,,,azure_t2_oracion_media_run3.mp3,,
2026-06-14T23:18:49.477+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t2_oracion_media,4,706.1159999575466,,144,61344,chars,bytes,0.002304,,,azure_t2_oracion_media_run4.mp3,,
2026-06-14T23:18:50.176+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t2_oracion_media,5,602.4771999800578,,144,61344,chars,bytes,0.002304,,,azure_t2_oracion_media_run5.mp3,,
2026-06-14T23:18:54.124+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t3_parrafo_largo,1,3842.889799969271,,415,162720,chars,bytes,0.00664,,,azure_t3_parrafo_largo_run1.mp3,,
2026-06-14T23:18:55.065+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t3_parrafo_largo,2,846.6031000134535,,415,162720,chars,bytes,0.00664,,,azure_t3_parrafo_largo_run2.mp3,,
2026-06-14T23:18:55.969+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t3_parrafo_largo,3,795.588199980557,,415,162720,chars,bytes,0.00664,,,azure_t3_parrafo_largo_run3.mp3,,
2026-06-14T23:18:56.984+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t3_parrafo_largo,4,913.1902999943122,,415,162720,chars,bytes,0.00664,,,azure_t3_parrafo_largo_run4.mp3,,
2026-06-14T23:18:57.849+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t3_parrafo_largo,5,755.5749999592081,,415,162720,chars,bytes,0.00664,,,azure_t3_parrafo_largo_run5.mp3,,
2026-06-14T23:18:58.749+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t4_terminos_tecnicos,1,801.6970999888144,,131,50976,chars,bytes,0.002096,,,azure_t4_terminos_tecnicos_run1.mp3,,
2026-06-14T23:18:59.390+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t4_terminos_tecnicos,2,639.5449999836273,,131,50976,chars,bytes,0.002096,,,azure_t4_terminos_tecnicos_run2.mp3,,
2026-06-14T23:19:00.150+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t4_terminos_tecnicos,3,655.1509000128135,,131,50976,chars,bytes,0.002096,,,azure_t4_terminos_tecnicos_run3.mp3,,
2026-06-14T23:19:00.901+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t4_terminos_tecnicos,4,658.6093999794684,,131,50976,chars,bytes,0.002096,,,azure_t4_terminos_tecnicos_run4.mp3,,
2026-06-14T23:19:01.615+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t4_terminos_tecnicos,5,712.1079000062309,,131,50976,chars,bytes,0.002096,,,azure_t4_terminos_tecnicos_run5.mp3,,
2026-06-14T23:19:02.519+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t5_dialogo_cr,1,797.0474000321701,,112,47376,chars,bytes,0.001792,,,azure_t5_dialogo_cr_run1.mp3,,
2026-06-14T23:19:03.291+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t5_dialogo_cr,2,650.1070000231266,,112,47376,chars,bytes,0.001792,,,azure_t5_dialogo_cr_run2.mp3,,
2026-06-14T23:19:04.018+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t5_dialogo_cr,3,726.398499973584,,112,47376,chars,bytes,0.001792,,,azure_t5_dialogo_cr_run3.mp3,,
2026-06-14T23:19:04.674+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t5_dialogo_cr,4,654.7422999865375,,112,47376,chars,bytes,0.001792,,,azure_t5_dialogo_cr_run4.mp3,,
2026-06-14T23:19:05.527+00:00,2026-06-14T21:50:59Z,tts,azure,es-CR-MariaNeural,cloud,t5_dialogo_cr,5,761.2527000019327,,112,47376,chars,bytes,0.001792,,,azure_t5_dialogo_cr_run5.mp3,,
2026-06-14T23:19:06.448+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t1_saludo_corto,1,698.9477000315674,,51,37632,chars,bytes,0.000816,,,google_t1_saludo_corto_run1.mp3,,
2026-06-14T23:19:06.822+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t1_saludo_corto,2,373.1777999782935,,51,37632,chars,bytes,0.000816,,,google_t1_saludo_corto_run2.mp3,,
2026-06-14T23:19:07.001+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t1_saludo_corto,3,177.9322000220418,,51,37632,chars,bytes,0.000816,,,google_t1_saludo_corto_run3.mp3,,
2026-06-14T23:19:07.222+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t1_saludo_corto,4,219.78220000164583,,51,37632,chars,bytes,0.000816,,,google_t1_saludo_corto_run4.mp3,,
2026-06-14T23:19:07.432+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t1_saludo_corto,5,209.22059996519238,,51,37632,chars,bytes,0.000816,,,google_t1_saludo_corto_run5.mp3,,
2026-06-14T23:19:08.022+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t2_oracion_media,1,588.9846999780275,,144,86976,chars,bytes,0.002304,,,google_t2_oracion_media_run1.mp3,,
2026-06-14T23:19:08.237+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t2_oracion_media,2,214.5804999745451,,144,86976,chars,bytes,0.002304,,,google_t2_oracion_media_run2.mp3,,
2026-06-14T23:19:08.411+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t2_oracion_media,3,172.9907999979332,,144,86976,chars,bytes,0.002304,,,google_t2_oracion_media_run3.mp3,,
2026-06-14T23:19:08.625+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t2_oracion_media,4,212.4724000459537,,144,86976,chars,bytes,0.002304,,,google_t2_oracion_media_run4.mp3,,
2026-06-14T23:19:08.841+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t2_oracion_media,5,215.97759996075183,,144,86976,chars,bytes,0.002304,,,google_t2_oracion_media_run5.mp3,,
2026-06-14T23:19:09.686+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t3_parrafo_largo,1,843.7715999898501,,415,246528,chars,bytes,0.00664,,,google_t3_parrafo_largo_run1.mp3,,
2026-06-14T23:19:09.867+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t3_parrafo_largo,2,179.19190000975505,,415,246528,chars,bytes,0.00664,,,google_t3_parrafo_largo_run2.mp3,,
2026-06-14T23:19:10.047+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t3_parrafo_largo,3,179.71419997047633,,415,246528,chars,bytes,0.00664,,,google_t3_parrafo_largo_run3.mp3,,
2026-06-14T23:19:10.281+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t3_parrafo_largo,4,232.77950001647696,,415,246528,chars,bytes,0.00664,,,google_t3_parrafo_largo_run4.mp3,,
2026-06-14T23:19:10.449+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t3_parrafo_largo,5,166.48700000951067,,415,246528,chars,bytes,0.00664,,,google_t3_parrafo_largo_run5.mp3,,
2026-06-14T23:19:10.864+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t4_terminos_tecnicos,1,414.3896999885328,,131,79872,chars,bytes,0.002096,,,google_t4_terminos_tecnicos_run1.mp3,,
2026-06-14T23:19:11.052+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t4_terminos_tecnicos,2,186.87790003605187,,131,79872,chars,bytes,0.002096,,,google_t4_terminos_tecnicos_run2.mp3,,
2026-06-14T23:19:11.216+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t4_terminos_tecnicos,3,163.51270000450313,,131,79872,chars,bytes,0.002096,,,google_t4_terminos_tecnicos_run3.mp3,,
2026-06-14T23:19:11.627+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t4_terminos_tecnicos,4,410.14700004598126,,131,79872,chars,bytes,0.002096,,,google_t4_terminos_tecnicos_run4.mp3,,
2026-06-14T23:19:11.839+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t4_terminos_tecnicos,5,210.29150002868846,,131,79872,chars,bytes,0.002096,,,google_t4_terminos_tecnicos_run5.mp3,,
2026-06-14T23:19:12.289+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t5_dialogo_cr,1,448.6046999809332,,112,71232,chars,bytes,0.001792,,,google_t5_dialogo_cr_run1.mp3,,
2026-06-14T23:19:12.659+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t5_dialogo_cr,2,368.58910002047196,,112,71232,chars,bytes,0.001792,,,google_t5_dialogo_cr_run2.mp3,,
2026-06-14T23:19:12.894+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t5_dialogo_cr,3,233.87360002379864,,112,71232,chars,bytes,0.001792,,,google_t5_dialogo_cr_run3.mp3,,
2026-06-14T23:19:13.128+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t5_dialogo_cr,4,229.39639998367056,,112,71232,chars,bytes,0.001792,,,google_t5_dialogo_cr_run4.mp3,,
2026-06-14T23:19:13.279+00:00,2026-06-14T21:50:59Z,tts,google,es-ES-Neural2-A,cloud,t5_dialogo_cr,5,149.60529998643324,,112,71232,chars,bytes,0.001792,,,google_t5_dialogo_cr_run5.mp3,,
2026-06-14T23:19:15.972+00:00,2026-06-14T21:50:59Z,tts,piper,es_ES-davefx-medium,local,t1_saludo_corto,1,2688.1768999737687,,51,151316,chars,bytes,0.0,,,piper_t1_saludo_corto_run1.wav,,
2026-06-14T23:19:16.721+00:00,2026-06-14T21:50:59Z,tts,piper,es_ES-davefx-medium,local,t1_saludo_corto,2,748.9895000471734,,51,150292,chars,bytes,0.0,,,piper_t1_saludo_corto_run2.wav,,
2026-06-14T23:19:17.647+00:00,2026-06-14T21:50:59Z,tts,piper,es_ES-davefx-medium,local,t1_saludo_corto,3,926.1136999703012,,51,148244,chars,bytes,0.0,,,piper_t1_saludo_corto_run3.wav,,
2026-06-14T23:19:18.401+00:00,2026-06-14T21:50:59Z,tts,piper,es_ES-davefx-medium,local,t1_saludo_corto,4,753.1398999853991,,51,148756,chars,bytes,0.0,,,piper_t1_saludo_corto_run4.wav,,
2026-06-14T23:19:19.162+00:00,2026-06-14T21:50:59Z,tts,piper,es_ES-davefx-medium,local,t1_saludo_corto,5,761.2390999565832,,51,151828,chars,bytes,0.0,,,piper_t1_saludo_corto_run5.wav,,
2026-06-14T23:19:20.330+00:00,2026-06-14T21:50:59Z,tts,piper,es_ES-davefx-medium,local,t2_oracion_media,1,1167.4879000056535,,144,354068,chars,bytes,0.0,,,piper_t2_oracion_media_run1.wav,,
2026-06-14T23:19:21.541+00:00,2026-06-14T21:50:59Z,tts,piper,es_ES-davefx-medium,local,t2_oracion_media,2,1211.4494999987073,,144,360724,chars,bytes,0.0,,,piper_t2_oracion_media_run2.wav,,
2026-06-14T23:19:22.853+00:00,2026-06-14T21:50:59Z,tts,piper,es_ES-davefx-medium,local,t2_oracion_media,3,1311.6507000522688,,144,367380,chars,bytes,0.0,,,piper_t2_oracion_media_run3.wav,,
2026-06-14T23:19:25.411+00:00,2026-06-14T21:50:59Z,tts,piper,es_ES-davefx-medium,local,t2_oracion_media,4,2557.4635000084527,,144,363796,chars,bytes,0.0,,,piper_t2_oracion_media_run4.wav,,
2026-06-14T23:19:27.178+00:00,2026-06-14T21:50:59Z,tts,piper,es_ES-davefx-medium,local,t2_oracion_media,5,1767.134800029453,,144,361748,chars,bytes,0.0,,,piper_t2_oracion_media_run5.wav,,
2026-06-14T23:19:32.167+00:00,2026-06-14T21:50:59Z,tts,piper,es_ES-davefx-medium,local,t3_parrafo_largo,1,4989.226899982896,,415,1122580,chars,bytes,0.0,,,piper_t3_parrafo_largo_run1.wav,,
2026-06-14T23:19:37.084+00:00,2026-06-14T21:50:59Z,tts,piper,es_ES-davefx-medium,local,t3_parrafo_largo,2,4916.494700009935,,415,1115412,chars,bytes,0.0,,,piper_t3_parrafo_largo_run2.wav,,
2026-06-14T23:19:42.272+00:00,2026-06-14T21:50:59Z,tts,piper,es_ES-davefx-medium,local,t3_parrafo_largo,3,5187.575899995863,,415,1120532,chars,bytes,0.0,,,piper_t3_parrafo_largo_run3.wav,,
2026-06-14T23:19:49.774+00:00,2026-06-14T21:50:59Z,tts,piper,es_ES-davefx-medium,local,t3_parrafo_largo,4,7501.148699957412,,415,1132820,chars,bytes,0.0,,,piper_t3_parrafo_largo_run4.wav,,
